0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
-433.71310062104044,86.40663595360695,4.8589971950485715,31.557518849754405,0.16150599061375503,16.60572064230192,-2.6628227025677704,7.2401642760469995,5.107926489719924,1.3886005421434104,3.7396013482368917,-3.2396677062082273,1.5928492732731054,-3.0109440939402807,2.549609037755659,-0.20603568129699693,1.034745178400697,0.5093593562400709,-1.1502341227501711,-1.3302077639787366,-0.1351025902514497,2.9724930422476743,0.6450243062051785,1.8006816950347295,2.232621818369149,3.618208042442477,1.0182253774571521,0.4127769294908442,0.7930959518670097,1.468422300105133,0.6262988752554587,0.11134725458516731,1.4769480335601366,0.5370882601899226,1.116128280888707,0.009399577415627169,0.13009766392110322,-1.0118454132755108,-0.41576152938144373,0.2118293418824069,0.31425391887383747,0.9842917867185812,0.5874754042649651,-0.5249525790890577,-2.7502224694197337,-1.9303446488823506,-1.0912340632740136,-0.13557943494551358,-0.2659171036122765,0.10840408220820555,-0.2873262701899386,-1.0086176770543578,-0.3013344993820272,0.3432345998548311,1.6933777934256333,2.412384809683125,4.132954342808071,4.529053254440339,3.576480931279149,2.018833155387976,1.570925636810024,1.6037323389053995,1.929537607417411,2.5989358445712325,1.7963547837023086,0.9290540946542698,0.02085834669899695,0.7779484505756654,1.636291675823258,1.7252582871215056,0.5536124668566895,-0.41141937985683585,0.013917182726158482,0.9451904942513532,1.5614532686389258,0.5440279310636307,-0.39098619520924977,-0.39285363978294185,0.650499481025822,0.9859864981498432,0.4814526092519966,-0.5936169278192596,-0.8273184006355627,0.27794497143735863,1.005417701116082,0.5121016350682295,-0.9046069388924107,-1.1645365667938394,-0.9042057511580164,-0.35899634823347565,-0.47533283447317193,-1.398591279082356,-1.531452632932067,-0.7771397052872725,-0.04827097592868751,0.14360192951594236,-0.026164593099939758,-0.40540638556739417,-0.32672125563262433,-0.2198670332323428,-0.27624098317902707,-0.11690293513581539,0.2607108851571687,0.2457071214130379,-0.1593677063208862,-0.477002870073195,-0.5552061741543695,-0.9341018033740979,-1.1866897641439176,-0.3682571305428002,0.9237486121211113,1.769845692763107,1.5517228170389878,1.2700773544300124,1.1900089052611724,0.8732777404412286,0.5411941340901731,0.5426226446900094,0.770419534933514,0.8475996636086227,0.6791968942153852,0.5725419296822063,0.36918438572481943,-0.15656461009790673,-0.24404950577386847,-0.040661100713856466,0.31736588208368016,0.34543804904847875
-457.8109396444593,121.16433502245228,0.4274152611316782,28.719887939130597,4.09432693988988,9.200055621148524,-4.128323884992776,5.882822612535506,3.8211742582599033,2.357750509749354,4.628267572103592,-0.6931687904559175,2.2881206739794933,-2.0065107379006526,3.3927138937311785,-2.2558098328500193,0.4609479888253372,2.442747537510683,-0.8029654341547389,-1.5734615723894438,-1.9791620395105396,1.9085547095646924,0.9982432716162969,0.5201259866494896,0.5271181315513845,2.5709005339782753,-0.18303691509663444,-0.6452329306859188,0.23752888875039255,1.1987574392113605,1.533410493955557,-0.19954705076081,2.0489534770359175,1.7606496754951357,1.8366507976762292,1.3843856284315337,0.7191985318939076,-0.13622285301944312,0.22112501224001854,0.4453890209469036,-0.0593311479799726,-0.053815728480520145,-0.36792442774422834,0.3647632689991871,-1.2695036735456133,-1.1707492497504495,-0.5286441793680063,-0.9517238410819129,-1.06407824697902,-0.79522315257167,-0.39100875177877226,-0.7165445205363923,-1.0612715030514734,-0.5924623270779309,-0.21725587599196683,-0.2766669687631874,1.4888908864245367,0.9869367276353084,0.3395982154282549,0.07083907363075141,-0.2617974844306283,0.7847769709134755,0.912276866952595,1.2484622347873797,0.7571130251248013,0.7938152096643549,0.8988690971542613,1.059832498853201,1.9972270213832277,2.024930835176082,1.8039817150788489,1.2153856979244038,0.5009410672401363,0.9612877026202871,1.7441645407463262,1.5853292509934938,1.080412924855751,0.6717275777942029,0.9108589556564528,1.0945013524713483,1.3315941713210127,0.8207996849646056,-0.24183423275805022,0.16293707500310936,1.0691212012709679,1.0189823785095262,0.3817441438308277,0.34112068750269553,0.1410853557438467,0.22583494040024266,-0.0014438653005467243,-0.5363833595268851,-0.1978712186616705,0.06553626274133348,0.12254393483563816,-0.12000748923298177,-0.26486470795801015,-0.37080427199922683,-0.25402465804971713,-0.044433718743730664,-0.056466978052282915,-0.03791235510444343,0.17457928710890175,0.6282471562585167,0.5516560369790688,0.5111304350772011,0.6569473637729378,0.2472116202099484,-0.1282614551786775,-0.02143194716817528,0.12362776281631609,0.5343179308045288,0.7510972396030031,0.37734013883750744,0.48153586274083254,0.7816322750818043,0.6815456436392515,0.6891924023470941,1.0194088715411518,0.8992103864994859,0.34391900714371937,0.16762201222971615,0.03800017397388196,-0.15823423882298943,0.2250487137189694,0.5008574634238804,0.14985574501704635,0.04413746964281849
-519.2234866717812,116.01787019184161,-6.807269092644717,46.41142826628283,-3.2238923682107545,22.58836049546009,-7.32319696777532,13.063780739710541,3.641825273195594,0.5310880672981046,5.301007893519492,-3.3715170626260322,7.867120005312048,-2.704742206823903,6.109787277864999,-1.9075006616348775,2.4260328147611814,1.5308363486881353,1.3316339649728992,0.8769871991334164,-0.6766489155104506,4.613460233454915,0.19710346193769754,2.8760214868880754,0.4332360444469483,5.028956611803444,0.6467553027841308,-0.31462924612416165,0.3998277553339308,1.8311382401374683,2.760008303427428,-0.22874915176765878,3.743486154842429,1.7620948481133283,2.7060189789605027,-0.20968118389878637,1.8162122288634193,0.9799400382301168,0.18235918800299217,0.7382429623076588,-0.46791565891347536,0.896253503598022,-1.390875331975873,-0.36593802302803513,-2.5960611077161135,-0.39401808296883617,-0.2798159841805211,-0.5489053838948502,-0.7755946824026958,-1.0670748942699322,0.19985009026557232,-0.95211744786226,0.8141950755461517,-0.16071552262276073,0.5069132958338136,-0.4334551856650113,0.44525244732146146,0.383231398039861,-0.008266924586683372,1.3166393336371247,1.531138436464141,2.0650743525701527,0.7405080504126584,1.689340896077958,0.6439305772998012,1.325925443239354,1.1669637197851315,1.2539260475421319,1.3970104817761886,0.7226742575282645,1.1587075345298943,-0.12910044075227176,0.40363273517562354,0.3142888427361305,1.0561244482969814,0.5826668005642207,0.5615484707281134,0.21375612806091498,-0.0010102527202210077,0.2380111195598597,0.22103025486098987,1.300336708857092,0.5691247504531519,0.7624821595070975,0.1887462986848463,0.6529183895513977,0.374459582760372,0.2013075376620531,0.23364766082312932,-0.3920622983405925,-0.26256336676196373,-0.6577131978133474,0.07340548739249608,0.18835445174379353,0.7627189243269479,0.2905805973540534,0.24453103633340761,-0.26300039405009584,-0.6692877989692297,0.09359735005369148,0.225831346893879,0.6405820667555376,0.43979294350822434,0.5945909187420533,0.17467702407613955,0.24157379662553075,-0.2701633412335591,-0.059025064403557856,0.10302975498038922,0.0005891823879316947,0.5311056118688742,0.3489968651278514,0.5041803360209963,0.10599351160100104,0.50397824772773,0.4819763924611049,0.7127324470919049,0.6470085208467702,0.6342913673257123,0.5393617817365968,0.18157356109169973,0.3543525166813108,0.11058730353672812,0.35165984792692445,-0.052049349825745786,0.16973452285653554,0.04898615186284324,0.14087765487961654
-466.3202195659261,123.82480836390708,-1.2796247665631657,26.777581233171052,1.7321985182775528,5.2655957973141785,-7.275601671253223,2.9247530054040554,2.192539313993517,1.203417348354781,-0.26819808354291713,-4.5264426354050045,2.3092962371519556,0.43143656022843657,1.9647010599879347,-5.5590471382415965,-0.5959991984441393,-0.8378313968762474,-2.150914141814966,-1.2295490519913188,-1.5199481944482076,1.6343796610692625,0.07023967038097063,1.4935902267807148,0.6467709283374126,3.322816738660477,1.3992598988606233,0.2309025642297555,1.2608775621079003,1.4086352359184309,1.12287655541792,0.9220872741823687,2.9404726979153235,2.623945156039024,4.4356253366788,3.670010314832621,4.435704794699668,4.316136429414181,3.8325193879760957,4.167910324268678,3.24096609220035,3.091007706939418,2.686473208721131,2.43907963923643,0.11438646374000519,0.43531848111923255,0.4272762500241777,-0.22975869079655328,-0.3059576982138925,-0.43414772332102347,-0.48707320109258956,-0.46775390406362377,-0.24487328192311186,-0.4923912333741434,0.05095902119490744,-0.5701946176685936,0.09177395830886571,0.1903718624592167,-0.22251539936595774,-0.33655705570085065,-0.06621403098500941,0.0022966706530722423,-0.5649899480293453,-0.1692339812220104,-0.3680111933751159,0.3134457260750995,0.07838876794521177,0.541086394828892,0.7454702088350108,0.22766343913530465,0.4310683151004801,0.03322066379477807,0.28889174014357866,0.36352013153940543,0.4729273263776377,0.2229154434827138,0.23751919508133984,0.24821031240977487,0.3902574103167585,0.4718406581903611,0.5092641876148181,0.4624090618469512,0.29173194792854223,0.8349224087561463,0.687665337073465,0.7696083053790214,0.4029596699689682,0.4751665726704642,0.7784516219363993,0.362914800427932,-0.005331025804201168,-0.4699274956638745,-0.3478647874716527,-0.19634150349863186,0.14558542038113081,0.25156942572044183,0.41252440554222713,0.333419431546973,0.0014316041637204245,-0.08178004593023232,-0.12524251400583664,0.2545601593531312,0.7050924311245428,0.9372855207886848,0.6988157375180897,0.5474130014209138,0.37686169545163434,0.07418137301252278,-0.2649643730913883,-0.10096451619733689,0.411577683110348,0.5188522689848553,0.4965100573061659,0.48048917499168586,0.686157971137589,0.6834373742037172,0.6546743896643922,0.7243519258910789,0.8160290254094389,0.628411249765278,0.23159889166753822,0.03809103546204659,0.09112321989171623,0.19589826853568543,0.03907896092251079,0.03442281170400087,-0.07703883899676307,-0.03838874383341746
-490.5363717263283,103.55639095511823,11.98832262239834,19.45800862065093,15.993770810603857,-1.3466757722758127,-2.823115290101045,5.026690264426723,5.71844478792235,1.9735459933726018,0.1926539313665083,-0.8135673322020981,0.7620313106676616,0.7717637701061817,0.029022610766682846,-1.0447414695764512,-0.16366082049513686,1.1058145429615776,0.07593135795483584,-0.06851175790515221,0.8351356359390416,1.7172306181325492,2.0503486185905553,1.8676604570017414,3.066506700286668,4.902158172139476,3.04445495375279,0.7020768814159868,1.6014252431187581,2.717437141587178,2.4458681788116627,2.793845889770581,4.140091418712374,4.508147495415659,4.0336751362464085,3.448337670662669,3.4156162421876193,3.1792026600545458,2.2353725272112746,1.515986764088928,1.3559760300842718,1.2959214822149698,0.7615078524346831,-0.24112042541159628,-0.8283277002996753,-0.17782149069550882,0.26607890396906225,-0.10806432826234941,-0.5488672698251619,-0.30480198400807934,-0.03470635683115058,-0.46687606982039964,-0.5153134713942084,-0.26366318982596787,-0.5604140497346174,-0.9433346839113338,-0.3585836748665997,-0.11352577841377244,-0.5077287344536396,-0.11137425208512274,0.49524737294008314,0.24766492557256045,-0.3101804098047898,-0.2763054483259105,-0.07881881101023273,0.25543005350512465,0.4532797879917042,0.6245689445613226,0.8320925460523274,0.7524601031780238,0.6546362842395741,0.2186392191019259,0.2034905642559284,0.6277242258557267,0.506334805243341,0.28882095085813464,0.4693825779510151,0.6400191981014953,0.4129294756192722,0.2152834236422812,0.41857834708351765,0.6151367180491876,0.5687985782633042,0.4141584258332316,0.31736912947887147,0.495495335777679,0.5282203587726144,0.2318119289321269,-0.16227442708111414,-0.38196096865124524,-0.19627886027742497,0.02644582739360489,0.11729261620821874,0.22255417930531046,0.4101090934359993,0.5114297434990404,0.34326877617562374,-0.02952231966687031,-0.12068850398627391,0.2969260432934385,0.5991932245824618,0.578444978341579,0.5512425933730327,0.6152068773427208,0.7092909775843882,0.5657199899418682,0.25837486789280706,0.1871917499089657,0.20660794520094328,0.24476584449772867,0.20639487347095697,0.054591267281390465,0.10840786567696935,0.23614365770681367,0.26986482686706215,0.3150180444636393,0.49824284880030084,0.6303332197062835,0.5733476936202746,0.4263991854141975,0.1494630268070234,-0.08545527220089907,-0.0538385703542155,0.015888571361483503,-0.05531682500364271,-0.07072107135691702,0.07744490116683656,0.2059663839914693
-319.3992822372099,177.25953700126303,16.338030825544756,7.160509119060618,11.071430503047246,-0.5938063169169292,-0.09978198086039392,-3.6110629404814905,-2.0448230762387754,1.0939483836226487,-4.44613910937851,0.17538495389041445,2.320609870824584,-5.281870017299513,-2.855869657292813,-0.7800730933044735,-5.055023712946203,-3.9332483957516877,0.12487885563703367,-1.9094520864429048,-2.6290573854518597,0.6940706902414864,0.46151537018852595,-0.08678946870184895,0.14611180138267027,-1.4109410098860313,-1.9123281577183089,0.48481331363132846,1.2928051680329606,0.03738564536127788,-0.9780210259475354,-0.7697070316212452,0.3762695261733316,0.38013257357361246,0.46681632939855683,0.22618044486998762,-0.19573725180305657,-1.054085587876735,-2.1025826048445406,-1.403428188706532,-1.0252569806806053,-3.1069696593300278,-4.687682297811248,-3.1673290168969035,-1.8326395916681997,-2.212046479573243,-1.5443762733956168,0.5118879346892689,-0.023921261549591465,-1.3181387731635594,-0.019362705583373364,0.023455877626519718,-0.21826902686847408,0.5008363226902508,-0.2770497815313989,-0.10571170137071467,1.5136598435357542,1.1734739944440409,0.14829558379606966,0.7668209448169262,1.0284168896650416,0.022369042787735195,-0.03719845565954398,0.9626605553249353,1.1359853787301304,1.2355992670602811,1.1426275378429613,0.5911015985046931,1.94631046367299,2.8473609382844556,1.5720289089078412,1.3954772929120722,0.9557435809736267,-0.4082117896326827,0.008322160321294276,0.6803372191326615,0.2584696530743639,-0.22318912288455406,-0.9193219166517551,-1.1761357113453026,-0.3968841808396438,0.34822224031294335,0.7768082605044607,-0.07868370955123227,-0.4538252672083476,0.7494394411233795,0.24595268400528272,-0.11648210223958934,0.6642863962975624,0.31157966419520744,-0.2315548410721871,-0.13910087085799788,0.007361480423783958,0.19944827671070425,0.3581788694648182,-0.13146523396732657,-0.14838671745093607,0.12382761841319896,-0.3290279017805011,-0.7771136032357094,-0.5868636924595361,-0.09040219782834742,0.20509282979626822,0.46233959722763773,0.15124263579579314,0.151836747675756,0.5075621893284052,0.2891439412610938,0.015829389279062696,-0.23089827078632766,0.22693752493942723,0.7178204803140612,0.27539010511766315,0.03964021756036566,0.5722194053566533,0.5135983228614978,0.3411814540304327,0.9664339031839259,0.7392488482265626,0.2222643029346784,0.24767653362289951,0.18643340333741265,-0.016349815533356897,-0.10790205668150403,0.008985530521252486,0.15400019012495259,0.2885035317186166,0.07091635946022329
-335.94184724754535,151.11446038765155,24.80553089126391,7.407499642461438,9.227313255625127,3.378959292515521,-3.4373756526376367,4.069112018073828,1.7953411774944072,-1.8675638879968242,-3.2225485605234927,-3.2595067924390135,-2.3289857253346358,-4.050359281157783,-1.0767534537497006,-1.1292545866136148,-2.537233644312395,-3.9262507671348215,-1.7437896201671719,-1.52303430028442,-0.5521285529276311,0.11727232185299938,-1.2826823834208105,1.1500493592249035,1.3827031735901385,1.4339228704719122,1.2148950681841382,1.1768477630247436,0.4506504215462344,0.4623781446120107,-0.49386404445032894,-1.2653331284691154,0.7874132012939588,0.7784742851945246,-0.032165920135241936,-1.298325176021927,-0.2407093356928393,1.1666542164374492,0.8981573398146023,-0.062295762475444855,-0.2172770906156202,-0.012368532257441528,-0.5831706279779932,-0.16914079579472135,0.19120349014460888,1.0330719942924955,1.2054053167272045,1.0059082448047443,1.3363143531860617,2.126279742125383,0.885767438994011,-0.9504492959680172,-0.788907587807028,-1.096304521777428,-0.6022837226676797,0.3231691346924747,0.7998490316748263,0.4034587602444326,-0.6190324003491571,-0.6086119210942355,0.54008162634463,0.07943009350976545,-0.9123549523447356,-0.11990381247943455,0.498989200546048,0.37795769611294905,-0.55339597311088,-0.3147462401125257,0.506442812962403,1.0063616680754977,0.5269066301726052,-0.49227459905462256,0.13239352682541228,0.5744038194432689,0.39471061351534725,0.5840652441743436,0.635751922544418,-0.6389630230266429,-0.9841718017784645,-0.4262769051034215,-0.315296284106402,0.12647536660745298,0.15633405398842515,-0.15904004064260377,-0.4832441864881448,0.04638285688083265,0.44098453550411376,0.242545155169132,0.22630980947832768,0.6990135709555251,0.7973916908965032,0.31945184621849243,0.447720211742197,0.4433962379086903,0.6392292540785071,0.48995233643712127,-0.04475399080573641,-0.24677776980178365,-0.5791030216066227,-0.4188517433912889,0.3759622950149455,0.49920653856625014,-0.14878661674116384,-0.27362229999293547,0.10140887606937286,0.5426362148128209,0.43063351075244183,0.11088390210654707,-0.06338522336876334,0.010792404166956295,0.27501926015253125,0.28110025497740476,0.4566843817463157,0.41504847022236024,0.4764508157866051,0.6509394345178162,0.64902548366193,0.6441246521538376,0.1687682942472348,-0.08171137400571914,0.5008995099806516,0.7264662833468126,0.09083475260296911,-0.02806059668792986,0.3206714968740403,0.266081589516682,0.24544906567722,0.3027832354858267
-278.008486055696,145.98907795567433,11.467747623621944,12.380442373535072,8.707606212083274,-6.85372407976705,-6.305017587482124,-3.973798508728599,0.38605492450531226,0.3899656409620666,-7.382748441090857,-3.276685061349314,1.6986668877508857,-1.3134524776188756,-1.8011441219434492,-0.9896887070255888,0.350612646197169,-2.999976119417149,-3.3374521334253533,-1.470425755763652,-2.561598128715692,-1.6107227442104375,0.45342553905091953,-0.26938952524109083,-1.3590612071539834,0.9234523121199681,1.6890944904053542,1.78644534841143,1.305965047339321,0.31160894008801987,1.163311388928537,3.080759459984468,2.956930116681256,1.1458540352528848,1.3908189988231618,2.1374437616740853,1.9340562471072447,0.7200163789965585,1.2033058503561822,1.897137927286288,0.6263632272484362,-2.414499592192676,-3.4829634192187124,-1.2787098516578077,-1.9948976469528725,-2.230948593246467,-0.38905906441665516,-0.7867119585610547,-1.2815813151994808,0.7026617928303709,0.7218902736987249,-0.9234167874752383,-0.2815207060093812,-0.4481999703160653,-1.2264697566780036,-0.2470543728005698,0.600354427428031,-0.3792848538018446,-0.35138626584750715,0.6422298437972697,0.23582205186209662,-0.8338581009433856,-1.4206828310262822,-0.7067810368197296,0.4190652770529534,0.46597522924369306,-0.14927554532380677,0.4497562163035112,0.8721273013724141,1.009356535967638,1.719959857036094,1.49609581029568,0.4761639054562034,-0.27248240440734883,-0.3100439849421493,-0.03894566022131474,0.3926984632670142,0.10066396956020573,-0.5318541427947552,-0.7143469212962463,-0.31093839415017116,0.057676950821448865,0.06661892849872952,0.3544478374251562,-0.12394024399034287,-0.4665273752046524,0.06692843669010229,0.42717747308527476,0.3330907950943746,0.41142662042088773,0.39375356341733936,0.05154167518679324,0.1621655745253106,0.36642745696925483,0.43024834758592545,0.05643902673354154,-0.3255790356053021,-0.47116080457178366,-0.5080627481318644,-0.34876880568725793,-0.33813490916894245,-0.43789561330758614,-0.20812992552911258,0.461878241433743,0.6479269225057676,0.2220420712423188,0.005090337524622472,0.31744445693990514,0.19076071806358488,-0.10366075830950147,0.3733560425479304,0.6587574492612974,0.4662821033601663,0.5838409477954448,0.7576382911327559,0.4826611697048653,0.6178892314544036,1.0350053905725958,0.8788599801350113,0.3022172549769296,0.1742871622388244,0.35644027437528036,0.09407316068338961,-0.03619278782028546,0.10413039262334577,0.19636397862663463,0.04960032168511313,-0.11860185195601403
-352.0268748961574,152.43638527850297,35.17093967681535,1.4950577018323317,7.28780976392836,8.21026505625251,0.7165170257977624,4.431420395384188,3.746916504384298,-1.6259633437349705,-2.750042455370294,-0.9958047567334085,-1.252594242034812,-3.6330475813562213,-2.225038689715986,-2.0054645745318007,-2.834701614828825,-3.3282234670964854,-1.3119176596903162,-1.2376881720697421,-1.4820802999311649,0.5184471168825383,0.42181455712073446,-0.2570052718352849,0.31839144381072065,2.2768542074506213,1.036723265931573,0.04936054599146065,1.7739914890178454,1.468824459111426,-0.7440613418787675,-0.4297190860701794,1.160341008155329,0.3336386427976683,-0.4575378160644109,0.3238961482979216,1.4740100404178063,0.15713306258151566,-0.20391218109181303,1.0142224408468197,0.024638193121773243,-1.5750277353001272,-1.4331223930651973,-0.7040664420947017,-1.6782934740893067,-1.869496517745003,-1.0511344057511238,-0.6041406868229678,-0.3393013658686456,0.6918640117775002,0.9210888943740524,-0.6011126663203556,-0.4711850694657082,-0.2845898240732291,-1.1174318718804979,-0.40340227019943226,1.1166782359111962,0.7262830103772561,-0.05871557552727757,0.3764366919449826,-0.31985532821183865,-1.6006611274833076,-1.133231334006383,0.08412586756074646,0.5218276190491259,0.6765370587784487,0.3965822725723234,0.02931180301782541,0.3134894944269753,0.8040851885616065,0.7385041203823434,-0.14372152795129373,-0.4285527948924342,0.3839003284778613,0.352205114127381,-0.05904631367384956,0.5603532395739352,0.27280420234811353,-0.8941677563937477,-0.9810254955571577,-0.0812883894298636,0.44309124338266703,0.3773214559139579,0.3244483507072332,0.13322558058447903,-0.08619035733282551,-0.12767072469508692,-0.0154065687550636,0.1648248947500386,0.6197782094657823,0.5159922161702903,0.2167891048594751,0.5332010016048616,0.4132985882031579,0.13517120800335214,-0.014795393037553898,-0.2079517287104528,-0.5639010549602524,-0.9036201444415265,-0.7660227002053955,-0.5845372062848656,-0.48459991792004276,-0.05611961690111958,0.32977750566751246,0.27578280568321095,0.011371106355303905,0.07515732878061138,0.48920847126764283,0.17492444853481656,-0.09101301082976015,0.2710606947327723,0.45661084475745184,0.48221858111560495,0.3230921880588782,0.3460127958251002,0.6989977836893917,0.9178476696785473,0.7436243658773705,0.5844733506254395,0.5162485259779092,0.6078831843601027,0.6733634382596374,0.1349242788353353,-0.3647210054676541,-0.21566678025023078,0.24965980835513552,0.2719442696345322,0.014625198703817347
-541.1098599143803,70.99804164425386,7.677179562798786,26.78593305995013,10.770106858669967,5.9706460753950035,4.904353584371263,2.480871851472578,3.2270455223358616,5.107705884556935,2.4675844627458297,3.458204660300533,4.506013539274187,0.96468525312163,2.910544170616888,2.854531744346816,0.880622995400369,-0.37253053073129794,2.1669391153453392,-0.33128128222894165,1.060965199966191,2.7459326212582305,-0.43142786780993314,1.508970497049825,1.8639109006098897,1.6147344305251523,0.9304939910299269,2.254026362223153,1.0293595331744791,0.539905843657836,1.4680250300545628,1.0248145358708793,1.6870075528313038,0.05760337530479754,0.7404990584996706,0.9070471874062355,0.6429123051290626,0.4435336417157174,0.38376179226883056,0.3799973658557406,-0.3248810614240389,-0.4759560230416077,-0.5843516534011952,-0.016847948736142513,-0.521858460470838,0.1986479063625474,0.06169827034319893,-0.09778072755258979,0.3411546784479042,0.024602707871655673,0.7482153570800838,0.8951810062662772,1.273253811093589,1.5651559434539934,2.124938615373313,2.568803646331376,2.789034519767298,2.938739351585822,2.7012074176986167,2.4141790146506112,1.7552649272560563,1.384642245545114,1.0902784917829471,0.9526167860528987,0.8004095847456386,0.8465866975296328,0.8136184091294021,0.6824842116887316,0.6034626624355353,0.4555194105449672,0.41526065621601055,0.22081909917457687,0.2359339990267148,0.2839578757627604,0.2863827646817522,0.252470132566947,0.18565728664868306,0.1729247307025146,0.15596967613665336,0.06586685749075975,0.15400356689467437,0.20993317196482103,0.11007267461746537,0.03154250220109375,-0.10506030292646287,-0.029579654212646172,-0.03411584793361709,0.03322191743702522,0.07929603033737047,0.061156325966666106,0.023429732525639207,-0.07308810597693657,-0.10997223804235186,-0.10203089428307312,0.057449234827453885,0.08304014201140741,0.08195705482769909,-0.06526222605857178,-0.1304259502589964,-0.08189901875951877,-0.0018898944650499192,0.20273493548244034,0.3767741073003084,0.5321768696282898,0.502566528046062,0.46196715832015706,0.31674433620606507,0.19914673164529298,0.16416803651678508,0.15581975253349806,0.12803302827708343,0.06890645793650757,0.05947106196260863,0.02718566235945531,0.12510550402101922,0.1819682672395644,0.23368282197616813,0.20387398577766044,0.07979820267474584,-0.05744740805256744,-0.1263432665223392,-0.09471472273461749,0.009208638638761741,0.11247514727112047,0.07372769998376155,0.10877408837738808,0.04505904482761207,-0.0038603563120471166
